dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
NURSE,CE_1587640779,205,,,,,,,0.0,0.6017840811632225,0.00962248367809345,False,,,,185.86072107014152,389.72144214028305,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,DF_1594385893,315,,,,,,,0.0,0.47442142456671077,0.0540719675315484,False,,,,211.40968835694093,440.81937671388187,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,EG_1603574790,392,-1.326563952898094,-0.35501191647553465,-0.04638952244362043,-0.31337272123675214,-1.333411147079436,2.760479731254423,0.03547331562148152,0.3353661598897738,0.3,True,-0.13172550240069753,-1.3808436052074218,0.1326530612244898,127.62482566171414,273.2496513234283,True,2.14841308448449,0.016152907585919113,0.2729591836734694,0.22704081632653061,0.0,0.3673469387755102,0.1326530612244898
NURSE,F5_1594223270,382,,,,,,,0.0,0.5406961857172389,0.0011706247424267597,False,,,,306.33954336878713,630.6790867375743,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594238057,101,9.768347934499166,-4.838172715698995,-1.0272924619534531,2.1743103037465783,13.538702234534098,-19.50911551691985,0.01052529357847357,0.3597444240871495,0.3,True,4.381808665175363,9.400870037399693,0.504950495049505,39.65771004596095,97.3154200919219,True,1.6668995858752855,0.049449415747340415,0.039603960396039604,0.06930693069306931,0.21782178217821782,0.6732673267326733,0.0
NURSE,6D_1594998483,561,,,,,,,0.0,0.14987212703321384,0.03319930635009254,False,,,,-268.2592089518104,-518.5184179036208,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,7A_1587556854,880,,,,,,,0.0,0.1412193128255413,0.001,False,,,,-473.34383259043904,-928.6876651808781,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,8B_1594300904,193,,,,,,,0.0,0.1940863599780321,0.05304697978093944,False,,,,-42.33859799809517,-66.67719599619033,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,DF_1594662154,489,,,,,,,0.0,0.34289012497992577,0.00964815206236754,False,,,,170.1135375905136,358.2270751810272,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,E4_1587298478,128,2.85786245007035,-0.6762650202444499,-0.7150100619484515,-0.22958377483318423,3.0931810294028788,-412.94621545114353,0.010506839875464836,0.0701344780489174,0.001,True,-1.8856624994613194,2.707042802127482,0.078125,-157.2770834290692,-296.5541668581384,True,0.3603282698633428,0.359617555692192,0.140625,0.2890625,0.0625,0.5078125,0.0
NURSE,EG_1603627843,1113,,,,,,,0.0,0.46084934298615304,0.06474924916092437,False,,,,716.4109361731003,1450.8218723462005,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,F5_1594235058,254,,,,,,,0.0,0.26647523174872195,0.07574086383619356,False,,,,24.405532283477896,66.81106456695579,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594298975,402,,,,,,,0.0,0.34334224459484025,0.16786123660550936,False,,,,140.3143116303245,298.628623260649,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,5C_1587569014,624,3.8844621791194984,-0.024556671653885132,0.17986082413516216,-0.7908418225521486,-11.554938913816803,54.39283438468641,0.0022755871427945175,0.16590844899425833,0.001,True,-5.941455707461648,3.8341343838890327,0.0,-235.10812728323452,-452.21625456646905,True,0.3804159655662243,0.35188390206202297,0.24358974358974358,0.2564102564102564,0.0,0.5,0.0
NURSE,6B_1588961203,208,6.988847690007627,4.083771427178581,-1.8897649291471426,-0.07897228595295637,-3.0310232621434716,-24.874321808653995,0.0051049384248078615,0.2738978910429105,0.3,True,-10.684351439355407,5.891220932042588,0.0,25.65529656072061,69.31059312144123,True,0.6094056188240115,0.27147363857918216,0.3269230769230769,0.17307692307692307,0.0,0.5,0.0
